date;currency;digital_code;letter_code;rate
1994-07-22;Немецкая марка;276;DEM;1302.09
1994-07-22;Нидерландский гульден;528;NLG;1160.56
1994-07-22;Норвежская крона;578;NOK;298.01
1994-07-22;Португальское эскудо;620;PTE;12.681
1994-07-22;Сингапурский доллар;702;SGD;1347.64
1994-07-22;Турецкая лира;792;TRL;0.066
1994-07-22;Узбекский сум;860;UZS;184.91
1994-07-22;Украинский карбованец;;;0.0465
1994-07-22;Финляндская марка;246;FIM;393.04
1994-07-22;Французский франк;250;FRF;379.83
1994-07-22;Фунт стерлингов Соединенного королевства;826;GBP;3144.56
1994-07-22;Шведская крона;752;SEK;262.
1994-07-22;Швейцарский франк;756;CHF;1542.08
1994-07-22;ЭКЮ;954;XEU;2486.16
1994-07-22;Эстонская крона;233;EEK;162.76
1994-07-22;Японская иена;392;JPY;20.608
1994-07-23;Австралийский доллар;036;AUD;1496.41
1994-07-23;Австрийский шиллинг;040;ATS;185.04
1994-07-23;Белорусский рубль;112;BYB;0.0738
1994-07-23;Бельгийский франк;056;BEF;63.238
1994-07-23;Греческая драхма;300;GRD;8.606
1994-07-23;Датская крона;208;DKK;331.47
1994-07-23;Доллар США;840;USD;2034.
1994-07-23;Ирландский фунт;372;IEP;3112.63
1994-07-23;Исландская крона;352;ISK;29.62
1994-07-23;Испанская песета;724;ESP;15.812
1994-07-23;Итальянская лира;380;ITL;1.3064
1994-07-23;Казахстанский тенге;398;KZT;46.
1994-07-23;Канадский доллар;124;CAD;1472.21
1994-07-23;Киргизский сом;417;KGS;180.
1994-07-23;Латвийский лат;428;LVL;3732.11
1994-07-23;Литовский лит;440;LTL;508.5
1994-07-23;Молдавский лей;498;MDL;502.22
1994-07-23;Немецкая марка;276;DEM;1302.09
1994-07-23;Нидерландский гульден;528;NLG;1160.56
1994-07-23;Норвежская крона;578;NOK;298.01
1994-07-23;Португальское эскудо;620;PTE;12.681
1994-07-23;Сингапурский доллар;702;SGD;1347.64
1994-07-23;Турецкая лира;792;TRL;0.066
1994-07-23;Узбекский сум;860;UZS;184.91
1994-07-23;Украинский карбованец;;;0.0465
1994-07-23;Финляндская марка;246;FIM;393.04
1994-07-23;Французский франк;250;FRF;379.83
1994-07-23;Фунт стерлингов Соединенного королевства;826;GBP;3144.56
1994-07-23;Шведская крона;752;SEK;262.
1994-07-23;Швейцарский франк;756;CHF;1542.08
1994-07-23;ЭКЮ;954;XEU;2486.16
1994-07-23;Эстонская крона;233;EEK;162.76
1994-07-23;Японская иена;392;JPY;20.608
1994-07-24;Австралийский доллар;036;AUD;1496.41
1994-07-24;Австрийский шиллинг;040;ATS;185.04
1994-07-24;Белорусский рубль;112;BYB;0.0738
1994-07-24;Бельгийский франк;056;BEF;63.238
1994-07-24;Греческая драхма;300;GRD;8.606
1994-07-24;Датская крона;208;DKK;331.47
1994-07-24;Доллар США;840;USD;2034.
1994-07-24;Ирландский фунт;372;IEP;3112.63
1994-07-24;Исландская крона;352;ISK;29.62
1994-07-24;Испанская песета;724;ESP;15.812
1994-07-24;Итальянская лира;380;ITL;1.3064
1994-07-24;Казахстанский тенге;398;KZT;46.
1994-07-24;Канадский доллар;124;CAD;1472.21
1994-07-24;Киргизский сом;417;KGS;180.
1994-07-24;Латвийский лат;428;LVL;3732.11
1994-07-24;Литовский лит;440;LTL;508.5
1994-07-24;Молдавский лей;498;MDL;502.22
1994-07-24;Немецкая марка;276;DEM;1302.09
1994-07-24;Нидерландский гульден;528;NLG;1160.56
1994-07-24;Норвежская крона;578;NOK;298.01
1994-07-24;Португальское эскудо;620;PTE;12.681
1994-07-24;Сингапурский доллар;702;SGD;1347.64
1994-07-24;Турецкая лира;792;TRL;0.066
1994-07-24;Узбекский сум;860;UZS;184.91
1994-07-24;Украинский карбованец;;;0.0465
1994-07-24;Финляндская марка;246;FIM;393.04
1994-07-24;Французский франк;250;FRF;379.83
1994-07-24;Фунт стерлингов Соединенного королевства;826;GBP;3144.56
1994-07-24;Шведская крона;752;SEK;262.
1994-07-24;Швейцарский франк;756;CHF;1542.08
1994-07-24;ЭКЮ;954;XEU;2486.16
1994-07-24;Эстонская крона;233;EEK;162.76
1994-07-24;Японская иена;392;JPY;20.608
1994-07-25;Австралийский доллар;036;AUD;1496.41
1994-07-25;Австрийский шиллинг;040;ATS;185.04
1994-07-25;Белорусский рубль;112;BYB;0.0738
1994-07-25;Бельгийский франк;056;BEF;63.238
1994-07-25;Греческая драхма;300;GRD;8.606
1994-07-25;Датская крона;208;DKK;331.47
1994-07-25;Доллар США;840;USD;2034.
1994-07-25;Ирландский фунт;372;IEP;3112.63
1994-07-25;Исландская крона;352;ISK;29.62
1994-07-25;Испанская песета;724;ESP;15.812
1994-07-25;Итальянская лира;380;ITL;1.3064
1994-07-25;Казахстанский тенге;398;KZT;46.
1994-07-25;Канадский доллар;124;CAD;1472.21
1994-07-25;Киргизский сом;417;KGS;180.
1994-07-25;Латвийский лат;428;LVL;3732.11
1994-07-25;Литовский лит;440;LTL;508.5
1994-07-25;Молдавский лей;498;MDL;502.22
1994-07-25;Немецкая марка;276;DEM;1302.09
1994-07-25;Нидерландский гульден;528;NLG;1160.56
1994-07-25;Норвежская крона;578;NOK;298.01
1994-07-25;Португальское эскудо;620;PTE;12.681
1994-07-25;Сингапурский доллар;702;SGD;1347.64
1994-07-25;Турецкая лира;792;TRL;0.066
1994-07-25;Узбекский сум;860;UZS;184.91
1994-07-25;Украинский карбованец;;;0.0465
1994-07-25;Финляндская марка;246;FIM;393.04
1994-07-25;Французский франк;250;FRF;379.83
1994-07-25;Фунт стерлингов Соединенного королевства;826;GBP;3144.56
1994-07-25;Шведская крона;752;SEK;262.
1994-07-25;Швейцарский франк;756;CHF;1542.08
1994-07-25;ЭКЮ;954;XEU;2486.16
1994-07-25;Эстонская крона;233;EEK;162.76
1994-07-25;Японская иена;392;JPY;20.608
1994-07-26;Австралийский доллар;036;AUD;1496.41
1994-07-26;Австрийский шиллинг;040;ATS;185.04
1994-07-26;Белорусский рубль;112;BYB;0.0738
1994-07-26;Бельгийский франк;056;BEF;63.238
1994-07-26;Греческая драхма;300;GRD;8.606
1994-07-26;Датская крона;208;DKK;331.47
1994-07-26;Доллар США;840;USD;2034.
1994-07-26;Ирландский фунт;372;IEP;3112.63
1994-07-26;Исландская крона;352;ISK;29.62
1994-07-26;Испанская песета;724;ESP;15.812
1994-07-26;Итальянская лира;380;ITL;1.3064
1994-07-26;Казахстанский тенге;398;KZT;46.
1994-07-26;Канадский доллар;124;CAD;1472.21
1994-07-26;Киргизский сом;417;KGS;180.
1994-07-26;Латвийский лат;428;LVL;3732.11
1994-07-26;Литовский лит;440;LTL;508.5
1994-07-26;Молдавский лей;498;MDL;502.22
1994-07-26;Немецкая марка;276;DEM;1302.09
1994-07-26;Нидерландский гульден;528;NLG;1160.56
1994-07-26;Норвежская крона;578;NOK;298.01
1994-07-26;Португальское эскудо;620;PTE;12.681
1994-07-26;Сингапурский доллар;702;SGD;1347.64
1994-07-26;Турецкая лира;792;TRL;0.066
1994-07-26;Узбекский сум;860;UZS;184.91
1994-07-26;Украинский карбованец;;;0.0465
1994-07-26;Финляндская марка;246;FIM;393.04
1994-07-26;Французский франк;250;FRF;379.83
1994-07-26;Фунт стерлингов Соединенного королевства;826;GBP;3144.56
1994-07-26;Шведская крона;752;SEK;262.
1994-07-26;Швейцарский франк;756;CHF;1542.08
1994-07-26;ЭКЮ;954;XEU;2486.16
1994-07-26;Эстонская крона;233;EEK;162.76
1994-07-26;Японская иена;392;JPY;20.608
1994-07-27;Австралийский доллар;036;AUD;1525.25
1994-07-27;Австрийский шиллинг;040;ATS;183.32
1994-07-27;Белорусский рубль;112;BYB;0.0625
1994-07-27;Бельгийский франк;056;BEF;62.676
1994-07-27;Греческая драхма;300;GRD;8.534
1994-07-27;Датская крона;208;DKK;328.53
1994-07-27;Доллар США;840;USD;2052.
1994-07-27;Ирландский фунт;372;IEP;3089.9
1994-07-27;Исландская крона;352;ISK;29.73
1994-07-27;Испанская песета;724;ESP;15.656
1994-07-27;Итальянская лира;380;ITL;1.2967
1994-07-27;Казахстанский тенге;398;KZT;49.5
1994-07-27;Канадский доллар;124;CAD;1488.03
1994-07-27;Киргизский сом;417;KGS;181.59
1994-07-27;Латвийский лат;428;LVL;3765.14
1994-07-27;Литовский лит;440;LTL;513.
1994-07-27;Молдавский лей;498;MDL;506.67
1994-07-27;Немецкая марка;276;DEM;1290.16
1994-07-27;Нидерландский гульден;528;NLG;1149.9
1994-07-27;Норвежская крона;578;NOK;295.98
1994-07-27;Португальское эскудо;620;PTE;12.593
1994-07-27;Сингапурский доллар;702;SGD;1359.39
1994-07-27;Турецкая лира;792;TRL;0.066
1994-07-27;Узбекский сум;860;UZS;186.55
1994-07-27;Украинский карбованец;;;0.0474
1994-07-27;Финляндская марка;246;FIM;390.78
1994-07-27;Французский франк;250;FRF;377.45
1994-07-27;Фунт стерлингов Соединенного королевства;826;GBP;3134.64
1994-07-27;Шведская крона;752;SEK;262.66
1994-07-27;Швейцарский франк;756;CHF;1518.31
1994-07-27;ЭКЮ;954;XEU;2467.12
1994-07-27;Эстонская крона;233;EEK;161.27
1994-07-27;Японская иена;392;JPY;20.799
1994-07-28;Австралийский доллар;036;AUD;1525.25
1994-07-28;Австрийский шиллинг;040;ATS;183.32
1994-07-28;Белорусский рубль;112;BYB;0.0625
1994-07-28;Бельгийский франк;056;BEF;62.676
1994-07-28;Греческая драхма;300;GRD;8.534
1994-07-28;Датская крона;208;DKK;328.53
1994-07-28;Доллар США;840;USD;2052.
1994-07-28;Ирландский фунт;372;IEP;3089.9
1994-07-28;Исландская крона;352;ISK;29.73
1994-07-28;Испанская песета;724;ESP;15.656
1994-07-28;Итальянская лира;380;ITL;1.2967
1994-07-28;Казахстанский тенге;398;KZT;49.5
1994-07-28;Канадский доллар;124;CAD;1488.03
1994-07-28;Киргизский сом;417;KGS;181.59
1994-07-28;Латвийский лат;428;LVL;3765.14
1994-07-28;Литовский лит;440;LTL;513.
1994-07-28;Молдавский лей;498;MDL;506.67
1994-07-28;Немецкая марка;276;DEM;1290.16
1994-07-28;Нидерландский гульден;528;NLG;1149.9
1994-07-28;Норвежская крона;578;NOK;295.98
1994-07-28;Португальское эскудо;620;PTE;12.593
1994-07-28;Сингапурский доллар;702;SGD;1359.39
1994-07-28;Турецкая лира;792;TRL;0.066
1994-07-28;Узбекский сум;860;UZS;186.55
1994-07-28;Украинский карбованец;;;0.0474
1994-07-28;Финляндская марка;246;FIM;390.78
1994-07-28;Французский франк;250;FRF;377.45
1994-07-28;Фунт стерлингов Соединенного королевства;826;GBP;3134.64
1994-07-28;Шведская крона;752;SEK;262.66
1994-07-28;Швейцарский франк;756;CHF;1518.31
1994-07-28;ЭКЮ;954;XEU;2467.12
1994-07-28;Эстонская крона;233;EEK;161.27
1994-07-28;Японская иена;392;JPY;20.799
1994-07-29;Австралийский доллар;036;AUD;1510.89
1994-07-29;Австрийский шиллинг;040;ATS;185.66
1994-07-29;Белорусский рубль;112;BYB;0.07
1994-07-29;Бельгийский франк;056;BEF;63.451
1994-07-29;Греческая драхма;300;GRD;8.627
1994-07-29;Датская крона;208;DKK;332.36
1994-07-29;Доллар США;840;USD;2052.
1994-07-29;Ирландский фунт;372;IEP;3117.19
1994-07-29;Исландская крона;352;ISK;29.87
1994-07-29;Испанская песета;724;ESP;15.835
1994-07-29;Итальянская лира;380;ITL;1.2944
1994-07-29;Казахстанский тенге;398;KZT;47.5
1994-07-29;Канадский доллар;124;CAD;1485.23
1994-07-29;Киргизский сом;417;KGS;181.59
1994-07-29;Латвийский лат;428;LVL;3765.14
1994-07-29;Литовский лит;440;LTL;513.
1994-07-29;Молдавский лей;498;MDL;506.67
1994-07-29;Немецкая марка;276;DEM;1305.93
1994-07-29;Нидерландский гульден;528;NLG;1163.93
1994-07-29;Норвежская крона;578;NOK;299.45
1994-07-29;Португальское эскудо;620;PTE;12.769
1994-07-29;Сингапурский доллар;702;SGD;1359.66
1994-07-29;Турецкая лира;792;TRL;0.066
1994-07-29;Узбекский сум;860;UZS;186.55
1994-07-29;Украинский карбованец;;;0.047
1994-07-29;Финляндская марка;246;FIM;397.06
1994-07-29;Французский франк;250;FRF;381.87
1994-07-29;Фунт стерлингов Соединенного королевства;826;GBP;3144.07
1994-07-29;Шведская крона;752;SEK;264.64
1994-07-29;Швейцарский франк;756;CHF;1542.86
1994-07-29;ЭКЮ;954;XEU;2491.33
1994-07-29;Эстонская крона;233;EEK;163.24
1994-07-29;Японская иена;392;JPY;20.854
1994-07-30;Австралийский доллар;036;AUD;1510.89
1994-07-30;Австрийский шиллинг;040;ATS;185.66
1994-07-30;Белорусский рубль;112;BYB;0.07
1994-07-30;Бельгийский франк;056;BEF;63.451
1994-07-30;Греческая драхма;300;GRD;8.627
1994-07-30;Датская крона;208;DKK;332.36
1994-07-30;Доллар США;840;USD;2052.
1994-07-30;Ирландский фунт;372;IEP;3117.19
1994-07-30;Исландская крона;352;ISK;29.87
1994-07-30;Испанская песета;724;ESP;15.835
1994-07-30;Итальянская лира;380;ITL;1.2944
1994-07-30;Казахстанский тенге;398;KZT;47.5
1994-07-30;Канадский доллар;124;CAD;1485.23
1994-07-30;Киргизский сом;417;KGS;181.59
1994-07-30;Латвийский лат;428;LVL;3765.14
1994-07-30;Литовский лит;440;LTL;513.
1994-07-30;Молдавский лей;498;MDL;506.67
1994-07-30;Немецкая марка;276;DEM;1305.93
1994-07-30;Нидерландский гульден;528;NLG;1163.93
1994-07-30;Норвежская крона;578;NOK;299.45
1994-07-30;Португальское эскудо;620;PTE;12.769
1994-07-30;Сингапурский доллар;702;SGD;1359.66
1994-07-30;Турецкая лира;792;TRL;0.066
1994-07-30;Узбекский сум;860;UZS;186.55
1994-07-30;Украинский карбованец;;;0.047
1994-07-30;Финляндская марка;246;FIM;397.06
1994-07-30;Французский франк;250;FRF;381.87
1994-07-30;Фунт стерлингов Соединенного королевства;826;GBP;3144.07
1994-07-30;Шведская крона;752;SEK;264.64
1994-07-30;Швейцарский франк;756;CHF;1542.86
1994-07-30;ЭКЮ;954;XEU;2491.33
1994-07-30;Эстонская крона;233;EEK;163.24
1994-07-30;Японская иена;392;JPY;20.854
1994-07-31;Австралийский доллар;036;AUD;1510.89
1994-07-31;Австрийский шиллинг;040;ATS;185.66
1994-07-31;Белорусский рубль;112;BYB;0.07
1994-07-31;Бельгийский франк;056;BEF;63.451
1994-07-31;Греческая драхма;300;GRD;8.627
1994-07-31;Датская крона;208;DKK;332.36
1994-07-31;Доллар США;840;USD;2052.
1994-07-31;Ирландский фунт;372;IEP;3117.19
1994-07-31;Исландская крона;352;ISK;29.87
1994-07-31;Испанская песета;724;ESP;15.835
1994-07-31;Итальянская лира;380;ITL;1.2944
1994-07-31;Казахстанский тенге;398;KZT;47.5
1994-07-31;Канадский доллар;124;CAD;1485.23
1994-07-31;Киргизский сом;417;KGS;181.59
1994-07-31;Латвийский лат;428;LVL;3765.14
1994-07-31;Литовский лит;440;LTL;513.
1994-07-31;Молдавский лей;498;MDL;506.67
1994-07-31;Немецкая марка;276;DEM;1305.93
1994-07-31;Нидерландский гульден;528;NLG;1163.93
1994-07-31;Норвежская крона;578;NOK;299.45
1994-07-31;Португальское эскудо;620;PTE;12.769
1994-07-31;Сингапурский доллар;702;SGD;1359.66
1994-07-31;Турецкая лира;792;TRL;0.066
1994-07-31;Узбекский сум;860;UZS;186.55
1994-07-31;Украинский карбованец;;;0.047
1994-07-31;Финляндская марка;246;FIM;397.06
1994-07-31;Французский франк;250;FRF;381.87
1994-07-31;Фунт стерлингов Соединенного королевства;826;GBP;3144.07
1994-07-31;Шведская крона;752;SEK;264.64
1994-07-31;Швейцарский франк;756;CHF;1542.86
1994-07-31;ЭКЮ;954;XEU;2491.33
1994-07-31;Эстонская крона;233;EEK;163.24
1994-07-31;Японская иена;392;JPY;20.854
1994-08-01;Австралийский доллар;036;AUD;1510.89
1994-08-01;Австрийский шиллинг;040;ATS;185.66
1994-08-01;Белорусский рубль;112;BYB;0.07
1994-08-01;Бельгийский франк;056;BEF;63.451
1994-08-01;Греческая драхма;300;GRD;8.627
1994-08-01;Датская крона;208;DKK;332.36
1994-08-01;Доллар США;840;USD;2052.
1994-08-01;Ирландский фунт;372;IEP;3117.19
1994-08-01;Исландская крона;352;ISK;29.87
1994-08-01;Испанская песета;724;ESP;15.835
1994-08-01;Итальянская лира;380;ITL;1.2944
1994-08-01;Казахстанский тенге;398;KZT;47.5
1994-08-01;Канадский доллар;124;CAD;1485.23
1994-08-01;Киргизский сом;417;KGS;181.59
1994-08-01;Латвийский лат;428;LVL;3765.14
1994-08-01;Литовский лит;440;LTL;513.
1994-08-01;Молдавский лей;498;MDL;506.67
1994-08-01;Немецкая марка;276;DEM;1305.93
1994-08-01;Нидерландский гульден;528;NLG;1163.93
1994-08-01;Норвежская крона;578;NOK;299.45
1994-08-01;Португальское эскудо;620;PTE;12.769
1994-08-01;Сингапурский доллар;702;SGD;1359.66
1994-08-01;Турецкая лира;792;TRL;0.066
1994-08-01;Узбекский сум;860;UZS;186.55
1994-08-01;Украинский карбованец;;;0.047
1994-08-01;Финляндская марка;246;FIM;397.06
1994-08-01;Французский франк;250;FRF;381.87
1994-08-01;Фунт стерлингов Соединенного королевства;826;GBP;3144.07
1994-08-01;Шведская крона;752;SEK;264.64
1994-08-01;Швейцарский франк;756;CHF;1542.86
1994-08-01;ЭКЮ;954;XEU;2491.33
1994-08-01;Эстонская крона;233;EEK;163.24
1994-08-01;Японская иена;392;JPY;20.854
1994-08-02;Австралийский доллар;036;AUD;1510.89
1994-08-02;Австрийский шиллинг;040;ATS;185.66
1994-08-02;Белорусский рубль;112;BYB;0.07
1994-08-02;Бельгийский франк;056;BEF;63.451
1994-08-02;Греческая драхма;300;GRD;8.627
1994-08-02;Датская крона;208;DKK;332.36
1994-08-02;Доллар США;840;USD;2052.
1994-08-02;Ирландский фунт;372;IEP;3117.19
1994-08-02;Исландская крона;352;ISK;29.87
1994-08-02;Испанская песета;724;ESP;15.835
1994-08-02;Итальянская лира;380;ITL;1.2944
1994-08-02;Казахстанский тенге;398;KZT;47.5
1994-08-02;Канадский доллар;124;CAD;1485.23
1994-08-02;Киргизский сом;417;KGS;181.59
1994-08-02;Латвийский лат;428;LVL;3765.14
1994-08-02;Литовский лит;440;LTL;513.
1994-08-02;Молдавский лей;498;MDL;506.67
1994-08-02;Немецкая марка;276;DEM;1305.93
1994-08-02;Нидерландский гульден;528;NLG;1163.93
1994-08-02;Норвежская крона;578;NOK;299.45
1994-08-02;Португальское эскудо;620;PTE;12.769
1994-08-02;Сингапурский доллар;702;SGD;1359.66
1994-08-02;Турецкая лира;792;TRL;0.066
1994-08-02;Узбекский сум;860;UZS;186.55
1994-08-02;Украинский карбованец;;;0.047
1994-08-02;Финляндская марка;246;FIM;397.06
1994-08-02;Французский франк;250;FRF;381.87
1994-08-02;Фунт стерлингов Соединенного королевства;826;GBP;3144.07
1994-08-02;Шведская крона;752;SEK;264.64
1994-08-02;Швейцарский франк;756;CHF;1542.86
1994-08-02;ЭКЮ;954;XEU;2491.33
1994-08-02;Эстонская крона;233;EEK;163.24
1994-08-02;Японская иена;392;JPY;20.854
1994-08-03;Австралийский доллар;036;AUD;1519.04
1994-08-03;Австрийский шиллинг;040;ATS;185.5
1994-08-03;Белорусский рубль;112;BYB;0.0715
1994-08-03;Бельгийский франк;056;BEF;63.394
1994-08-03;Греческая драхма;300;GRD;8.636
1994-08-03;Датская крона;208;DKK;331.67
1994-08-03;Доллар США;840;USD;2060.
1994-08-03;Ирландский фунт;372;IEP;3120.28
1994-08-03;Исландская крона;352;ISK;29.77
1994-08-03;Испанская песета;724;ESP;15.866
1994-08-03;Итальянская лира;380;ITL;1.2977
1994-08-03;Казахстанский тенге;398;KZT;44.67
1994-08-03;Канадский доллар;124;CAD;1485.11
1994-08-03;Киргизский сом;417;KGS;182.3
1994-08-03;Латвийский лат;428;LVL;3779.82
1994-08-03;Литовский лит;440;LTL;515.
1994-08-03;Молдавский лей;498;MDL;508.64
1994-08-03;Немецкая марка;276;DEM;1305.04
1994-08-03;Нидерландский гульден;528;NLG;1162.86
1994-08-03;Норвежская крона;578;NOK;298.93
1994-08-03;Португальское эскудо;620;PTE;12.828
1994-08-03;Сингапурский доллар;702;SGD;1367.5
1994-08-03;Турецкая лира;792;TRL;0.066
1994-08-03;Узбекский сум;860;UZS;187.27
1994-08-03;Украинский карбованец;;;0.0466
1994-08-03;Финляндская марка;246;FIM;396.31
1994-08-03;Французский франк;250;FRF;381.8
1994-08-03;Фунт стерлингов Соединенного королевства;826;GBP;3167.46
1994-08-03;Шведская крона;752;SEK;265.67
1994-08-03;Швейцарский франк;756;CHF;1548.52
1994-08-03;ЭКЮ;954;XEU;2493.84
1994-08-03;Эстонская крона;233;EEK;163.13
1994-08-03;Японская иена;392;JPY;20.699
1994-08-04;Австралийский доллар;036;AUD;1519.04
1994-08-04;Австрийский шиллинг;040;ATS;185.5
1994-08-04;Белорусский рубль;112;BYB;0.0715
1994-08-04;Бельгийский франк;056;BEF;63.394
1994-08-04;Греческая драхма;300;GRD;8.636
1994-08-04;Датская крона;208;DKK;331.67
1994-08-04;Доллар США;840;USD;2060.
1994-08-04;Ирландский фунт;372;IEP;3120.28
1994-08-04;Исландская крона;352;ISK;29.77
1994-08-04;Испанская песета;724;ESP;15.866
1994-08-04;Итальянская лира;380;ITL;1.2977
1994-08-04;Казахстанский тенге;398;KZT;44.67
1994-08-04;Канадский доллар;124;CAD;1485.11
1994-08-04;Киргизский сом;417;KGS;182.3
1994-08-04;Латвийский лат;428;LVL;3779.82
1994-08-04;Литовский лит;440;LTL;515.
1994-08-04;Молдавский лей;498;MDL;508.64
1994-08-04;Немецкая марка;276;DEM;1305.04
1994-08-04;Нидерландский гульден;528;NLG;1162.86
1994-08-04;Норвежская крона;578;NOK;298.93
1994-08-04;Португальское эскудо;620;PTE;12.828
1994-08-04;Сингапурский доллар;702;SGD;1367.5
1994-08-04;Турецкая лира;792;TRL;0.066
1994-08-04;Узбекский сум;860;UZS;187.27
1994-08-04;Украинский карбованец;;;0.0466
1994-08-04;Финляндская марка;246;FIM;396.31
1994-08-04;Французский франк;250;FRF;381.8
1994-08-04;Фунт стерлингов Соединенного королевства;826;GBP;3167.46
1994-08-04;Шведская крона;752;SEK;265.67
1994-08-04;Швейцарский франк;756;CHF;1548.52
1994-08-04;ЭКЮ;954;XEU;2493.84
1994-08-04;Эстонская крона;233;EEK;163.13
1994-08-04;Японская иена;392;JPY;20.699
1994-08-05;Австралийский доллар;036;AUD;1519.75
1994-08-05;Австрийский шиллинг;040;ATS;188.01
1994-08-05;Белорусский рубль;112;BYB;0.0715
1994-08-05;Бельгийский франк;056;BEF;64.288
1994-08-05;Греческая драхма;300;GRD;8.754
1994-08-05;Датская крона;208;DKK;336.43
1994-08-05;Доллар США;840;USD;2081.
1994-08-05;Ирландский фунт;372;IEP;3176.65
1994-08-05;Исландская крона;352;ISK;30.15
1994-08-05;Испанская песета;724;ESP;16.063
1994-08-05;Итальянская лира;380;ITL;1.3295
1994-08-05;Казахстанский тенге;398;KZT;46.53
1994-08-05;Канадский доллар;124;CAD;1500.9
1994-08-05;Киргизский сом;417;KGS;184.16
1994-08-05;Латвийский лат;428;LVL;3818.35
1994-08-05;Литовский лит;440;LTL;520.25
1994-08-05;Молдавский лей;498;MDL;513.83
1994-08-05;Немецкая марка;276;DEM;1322.87
1994-08-05;Нидерландский гульден;528;NLG;1178.17
1994-08-05;Норвежская крона;578;NOK;302.76
1994-08-05;Португальское эскудо;620;PTE;12.958
1994-08-05;Сингапурский доллар;702;SGD;1381.07
1994-08-05;Турецкая лира;792;TRL;0.067
1994-08-05;Узбекский сум;860;UZS;189.18
1994-08-05;Украинский карбованец;;;0.0466
1994-08-05;Финляндская марка;246;FIM;402.36
1994-08-05;Французский франк;250;FRF;386.95
1994-08-05;Фунт стерлингов Соединенного королевства;826;GBP;3205.99
1994-08-05;Шведская крона;752;SEK;271.34
1994-08-05;Швейцарский франк;756;CHF;1565.25
1994-08-05;ЭКЮ;954;XEU;2528.83
1994-08-05;Эстонская крона;233;EEK;165.36
1994-08-05;Японская иена;392;JPY;20.806
1994-08-06;Австралийский доллар;036;AUD;1519.75
1994-08-06;Австрийский шиллинг;040;ATS;188.01
1994-08-06;Белорусский рубль;112;BYB;0.0715
1994-08-06;Бельгийский франк;056;BEF;64.288
1994-08-06;Греческая драхма;300;GRD;8.754
1994-08-06;Датская крона;208;DKK;336.43
1994-08-06;Доллар США;840;USD;2081.
1994-08-06;Ирландский фунт;372;IEP;3176.65
1994-08-06;Исландская крона;352;ISK;30.15
1994-08-06;Испанская песета;724;ESP;16.063
1994-08-06;Итальянская лира;380;ITL;1.3295
1994-08-06;Казахстанский тенге;398;KZT;46.53
1994-08-06;Канадский доллар;124;CAD;1500.9
1994-08-06;Киргизский сом;417;KGS;184.16
1994-08-06;Латвийский лат;428;LVL;3818.35
1994-08-06;Литовский лит;440;LTL;520.25
1994-08-06;Молдавский лей;498;MDL;513.83
1994-08-06;Немецкая марка;276;DEM;1322.87
1994-08-06;Нидерландский гульден;528;NLG;1178.17
1994-08-06;Норвежская крона;578;NOK;302.76
1994-08-06;Португальское эскудо;620;PTE;12.958
1994-08-06;Сингапурский доллар;702;SGD;1381.07
1994-08-06;Турецкая лира;792;TRL;0.067
1994-08-06;Узбекский сум;860;UZS;189.18
1994-08-06;Украинский карбованец;;;0.0466
1994-08-06;Финляндская марка;246;FIM;402.36
1994-08-06;Французский франк;250;FRF;386.95
1994-08-06;Фунт стерлингов Соединенного королевства;826;GBP;3205.99
1994-08-06;Шведская крона;752;SEK;271.34
1994-08-06;Швейцарский франк;756;CHF;1565.25
1994-08-06;ЭКЮ;954;XEU;2528.83
1994-08-06;Эстонская крона;233;EEK;165.36
1994-08-06;Японская иена;392;JPY;20.806
1994-08-07;Австралийский доллар;036;AUD;1519.75
1994-08-07;Австрийский шиллинг;040;ATS;188.01
1994-08-07;Белорусский рубль;112;BYB;0.0715
1994-08-07;Бельгийский франк;056;BEF;64.288
1994-08-07;Греческая драхма;300;GRD;8.754
1994-08-07;Датская крона;208;DKK;336.43
1994-08-07;Доллар США;840;USD;2081.
1994-08-07;Ирландский фунт;372;IEP;3176.65
1994-08-07;Исландская крона;352;ISK;30.15
1994-08-07;Испанская песета;724;ESP;16.063
1994-08-07;Итальянская лира;380;ITL;1.3295
1994-08-07;Казахстанский тенге;398;KZT;46.53
1994-08-07;Канадский доллар;124;CAD;1500.9
1994-08-07;Киргизский сом;417;KGS;184.16
1994-08-07;Латвийский лат;428;LVL;3818.35
1994-08-07;Литовский лит;440;LTL;520.25
1994-08-07;Молдавский лей;498;MDL;513.83
1994-08-07;Немецкая марка;276;DEM;1322.87
1994-08-07;Нидерландский гульден;528;NLG;1178.17
1994-08-07;Норвежская крона;578;NOK;302.76
1994-08-07;Португальское эскудо;620;PTE;12.958
1994-08-07;Сингапурский доллар;702;SGD;1381.07
1994-08-07;Турецкая лира;792;TRL;0.067
1994-08-07;Узбекский сум;860;UZS;189.18
1994-08-07;Украинский карбованец;;;0.0466
1994-08-07;Финляндская марка;246;FIM;402.36
1994-08-07;Французский франк;250;FRF;386.95
1994-08-07;Фунт стерлингов Соединенного королевства;826;GBP;3205.99
1994-08-07;Шведская крона;752;SEK;271.34
1994-08-07;Швейцарский франк;756;CHF;1565.25
1994-08-07;ЭКЮ;954;XEU;2528.83
1994-08-07;Эстонская крона;233;EEK;165.36
1994-08-07;Японская иена;392;JPY;20.806
1994-08-08;Индийская рупия;356;INR;66.34
1994-08-08;Китайский юань;156;CNY;241.
